,id,name,quality,numOfRatings,department,wouldTakeAgainPercent,difficulty
1296,2085784,Craig Mills,0.0,0,Writing,N/A,0
1297,2088224,Erin Carson,4.8,2,Mathematics,N/A,2
1298,2088329,Jonathan Weinstein,4.3,3,Film Television,67,3.7
1299,2089505,Rosemarie Brucher,0.0,0,Foreign Languages,N/A,0
1300,2062131,Lori Landman,1.0,1,Social Work,N/A,5
1301,2062843,Daniel Paliwoda,3.7,8,Liberal Studies,89,2.1
1302,2063208,Thomas Trogdon,3.0,2,Mathematics,N/A,5
1303,2063338,Katherine Marx,5.0,1,Nursing,N/A,1
1304,2063933,Robert Ginsburg,3.3,3,Real Estate,34,4.3
1305,2064522,Zhehui Cheng,0.0,0,Economics,N/A,0
1306,2065092,Konstantinos Smyrlis,3.0,1,History,N/A,3
1307,2066150,Antoine Cefron,0.0,0,Mathematics,N/A,0
1308,2066417,Anand Oza,4.6,9,Mathematics,88,3.8
1309,2067042,Drew Thomases,4.8,6,Religious Studies,100,2.5
1310,2067099,Julie Price,0.0,0,Communication,N/A,0
1311,2067561,Igor Shinkar,4.3,6,Computer Science,N/A,2.8
1312,2068090,Nathan Myer,4.5,2,Nutrition Foods,N/A,2
1313,2068658,Jack Lau,0.0,0,Liberal Studies,N/A,0
1314,2069384,Nick Knight,2.8,6,Mathematics,50,3.5
1315,2069385,Shelley Fischel,4.3,2,Gender Studies,100,1.5
1316,2099089,Jennifer Kabat,2.0,2,Art,0,3
1317,2099138,Srijita Ghosh,5.0,1,Economics,100,3
1318,2101278,Frederick Mandler,5.0,1,Business,100,4
1319,2101794,Kelsey Louie,5.0,8,Social Work,100,2.2
1320,2102633,Youna Kwak,4.0,1,Classics,N/A,4
1321,2102657,Thomas Eskin,0.0,0,Mathematics,N/A,0
1322,2102688,Jason Loud,3.0,1,Economics,N/A,3
1323,2102819,Christopher Matthay,2.5,1,Music,N/A,4
1324,2103072,Mikiya Koyagi,2.9,3,Middle Eastern Studies,50,4
1325,2103403,Blaise Delmotte,4.6,9,Mathematics,100,2.6
1326,2103473,Robert Black,0.0,0,Humanities,N/A,0
1327,2103580,Lawrence Aber,2.0,2,Public Policy,0,4
1328,2103629,Jeanne Verdoux,3.9,4,Art Design,67,2.8
1329,2103674,Zsolt Pajor-Gyulai,4.5,3,Mathematics,100,3.7
1330,2104425,Catherine Hodes,2.2,3,Social Work,0,2.3
1331,2105050,Cora DeLeon,2.5,1,Social Work,N/A,4
1332,2091975,Robin Crookall,4.0,1,Art Studio,100,2
1333,2092367,Amalle Dublon,5.0,2,Communication,100,3
1334,2093111,Richard Shen,0.0,0,Mathematics,N/A,0
1335,2093596,Devin McFadden,0.0,0,Russian Studies,N/A,0
1336,2093633,Yana Kuchirko,4.5,4,Psychology,100,2
1337,2093680,Eric Hielscher,4.1,4,Computer Science,N/A,3
1338,2093877,R. Ricketts,0.0,0,Writing,N/A,0
1339,2093889,Erik John Herbert Van Deventer,0.0,0,Sociology,N/A,0
1340,2094185,Howard Geltzer,2.4,5,Business,25,3.6
1341,2094324,Ayse Gokpinar,2.5,1,Art History,N/A,3
1342,2094361,Beryl Chang,4.0,5,Economics,100,2.8
1343,2095344,Recep Karaburun,5.0,7,Tourism Management,100,3
1344,2095593,Gregory Newman,0.0,0,Cinema,N/A,0
1345,2095936,Lewis Erskine,4.5,2,Film Television,100,1
1346,2097143,greg Watson,1.5,1,Computer Science,N/A,3
1347,2097287,Evelina Mendelevich,4.0,1,Russian Studies,100,1
1348,2097614,Michael Cheah,5.0,13,Finance,100,3.5
1349,2111066,Roozbeh Kiani,4.2,7,Neurological Sciences,100,4.4
1350,2111532,Jack Wu,0.0,0,Computer Science,N/A,0
1351,2112730,Justin Warner,4.6,25,Writing,89,3.7
1352,2112842,Dongnim Kim,0.0,0,Asian Studies,N/A,0
1353,2113492,Dinesh Singh,5.0,1,Engineering,N/A,1
1354,2114417,Zeynep Sertbulut,5.0,1,Anthropology,N/A,2
1355,2114842,Ilaria Sborgi,0.0,0,Liberal Studies,N/A,0
1356,2116229,Chiara Gamboz,0.0,0,English,N/A,0
1357,2059744,Shivam Sohan,4.6,84,Health Care Administration,100,3.5
1358,2059892,Yongwoo Lee,4.0,21,East Asian Studies,100,2.9
1359,2060204,Jeffrey Loechner,3.0,1,Marketing,N/A,3
1360,2060406,Raul Sanchez,5.0,1,English,N/A,2
1361,2060575,Mary Bitel,4.0,2,Fine Arts,100,2.5
1362,2066398,Sukhdev Sandhu,5.0,5,English,84,2.8
1363,2138473,Jo Dixon,3.0,3,Sociology,34,3.3
1364,2138825,Belinda Cooper,1.5,1,Law,N/A,2
1365,2139352,Michael Schmidt,4.2,3,Social Work,100,3.3
1366,2142514,Mikhail Panov,2.2,9,Economics,34,4.1
1367,2142818,Mohammed Eid,5.0,3,Engineering,100,4
1368,2142979,Heather Butsch,4.0,1,Music,N/A,4
1369,2143503,Geoffrey Pollick,0.0,0,Religious Studies,N/A,0
1370,2143856,Robert Shiau,5.0,3,Public Administration,100,4.3
1371,2143875,Johnathon Cayer,3.5,2,French,50,3.5
1372,2144659,Laura Hughes,3.5,1,French,N/A,2
1373,2144710,Julian Barkhausen,3.8,4,Philosophy,100,2.8
1374,2146024,Robert Lapiner,1.0,1,Humanities,0,5
1375,2147210,Andrew Patton,4.5,1,Statistics,N/A,4
1376,2147373,Loredana Anderson-Tirro,2.5,2,Italian,0,2.5
1377,2147408,Carol Zoref,0.0,0,English,N/A,0
1378,2147512,Harvey Lederman,4.8,2,Philosophy,100,3.5
1379,2133764,Rick García,5.0,1,Nursing,N/A,3
1380,2134053,Jonathan Hamrick,0.0,0,English,N/A,0
1381,2134140,Maria Cuevas,3.0,1,Spanish,100,4
1382,2134143,Catalina Arango Correa,0.0,0,Spanish,N/A,0
1383,2134149,Maria Pichon Riviere,0.0,0,Spanish,N/A,0
1384,2134152,Kimberly Ziegler,0.0,0,Italian,N/A,0
1385,2134158,Karen Graves,4.0,1,Italian,100,3
1386,2134208,Marcos Del Cogliano,4.8,7,Spanish,100,2.4
1387,2152601,Nadrian Seeman,0.0,0,Chemistry,N/A,0
1388,2153089,Jennifer Blakeman,5.0,2,Music,100,2
1389,2153468,Yi Jenny Xiao,0.0,0,Psychology,N/A,0
1390,2155998,Lin Qiu,0.0,0,Accounting,N/A,0
1391,2156386,Frank Inzana,5.0,2,Biology,100,4
1392,2157022,Andreas Christopoulos,1.0,2,Management,0,4.5
1393,2159381,Nathalie Pierre,3.0,3,Liberal Studies,67,4
1394,2160883,Hazem Jamjoum,0.0,0,Cultural Studies,N/A,0
1395,2166873,Steven Di Joseph,5.0,8,Communication,100,4
1396,2168318,Lawrence Berg,4.0,1,Social Work,100,4
1397,2168320,Jessina Laviera,4.0,1,Social Work,100,3
1398,2168323,Dorothy Hottensen,3.0,1,Social Work,100,2
1399,2168331,William Cabin,4.8,4,Social Work,100,3
1400,2168716,Anindya Kundu,5.0,2,Education,100,2.5
1401,2168989,Garth Greenwell,0.0,0,Writing,N/A,0
1402,2169369,Albert Alla,1.0,1,Writing,0,3
1403,2105059,Dina Rosenfield,5.0,3,Social Work,100,3.3
1404,2105101,Eric Brettschneider,4.3,4,Social Science,67,2
1405,2105243,Mo Pareles,2.3,3,English,50,3.3
1406,2105498,Sook Yee Tsang,0.0,0,Social Work,N/A,0
1407,2105761,Kelli Moore,4.7,3,Communication,100,3.3
1408,2105979,Ella Klik,4.2,3,Communication,100,3.3
1409,2105987,Sanya Shekaran,0.0,0,Computer Science,N/A,0
1410,2106061,Lauren Walsh,4.9,3,Art Visual Culture,100,3.3
1411,2107306,Alex Sommer,0.0,0,Engineering,N/A,0
1412,2107390,Pablo La Parra Perez,0.0,0,Spanish,N/A,0
1413,2107852,Donna Cavalluzzi,0.0,0,Social Work,N/A,0
1414,2162970,Brett Bernstein,5.0,1,Computer Science,100,4
1415,2163174,Katherine Williams,5.0,1,English,100,4
1416,2163835,Ronald Rainey,0.0,0,Social Science,N/A,0
1417,2163987,Benjamin Holguin,5.0,1,Philosophy,100,3
1418,2165219,Massimo Reale,3.0,1,Liberal Studies,100,1
1419,2166105,Judy Zhong,5.0,1,Environmental Public Health,100,3
1420,2166232,Emily Sachar,5.0,7,Art,100,4.3
1421,2169542,Peter Morales,0.0,0,Computer Science,100,0
1422,2124183,Margaret Galvan,4.0,1,English,N/A,2
1423,2124189,Laura Davis,4.0,2,Education,N/A,3.5
1424,2124201,Susanna Stephens,4.5,3,Psychology,100,2
1425,2124216,Claudia Brandenburg,4.0,1,Graphic Arts,N/A,2
1426,2125379,Adam Myers,5.0,2,Computer Science,100,2.5
1427,2125583,Alexander Swan,4.4,5,Microbiology,80,4.2
1428,2126803,Margaret Giorgio,5.0,2,Health Science,100,2
1429,2126861,Juan Menchero,1.0,1,Spanish,0,4
1430,2126970,Jean Anastas,0.0,0,Social Work,N/A,0
1431,2127566,Juan Marguch,5.0,1,Spanish,N/A,1
1432,2127590,Catherine Tamis-LeMonda,0.0,0,Psychology,N/A,0
1433,2127683,Frederick Naftolin,3.3,7,Medicine,43,3.3
1434,2127786,Nicholas Matlin,5.0,1,English,100,4
1435,2128058,Charlie Schulman,0.0,0,Film Television,N/A,0
1436,2128526,Olivia Scott,5.0,4,Marketing,100,2.3
1437,2128595,Leonard Marcus,2.0,2,Psychology,0,4
1438,2180126,Sholem Friedman,0.0,0,Real Estate,N/A,0
1439,2180211,Scott Seyfarth,0.0,0,Linguistics,N/A,0
1440,2180375,Martin Devine,0.0,0,Psychology,N/A,0
1441,2181910,Sanam Nader-Esfahani,5.0,1,French,100,4
1442,2182244,Kate Bolick,4.7,6,Journalism,84,3.5
1443,2182734,Kimberly Edmunds,0.0,0,English,N/A,0
1444,2184069,Diannely Antigua,5.0,1,Writing,100,3
1445,2185500,Lourdes Castro,5.0,5,Nutrition Foods,100,3.2
1446,2133025,Manjiree Jog,3.5,2,Finance,100,3
1447,2133162,Weiji Ma,4.4,3,Psychology,100,3.7
1448,2134125,Catherine Fallon,1.5,2,Photography,0,1.5
1449,2215780,Kwami Coleman,4.0,2,Music,100,2.5
1450,2215785,Michael Zanca,0.0,0,Business,N/A,0
1451,2216050,Penka Marinova,5.0,3,Statistics,100,3
1452,2217179,Kimberly Elliot,2.0,1,Dance,0,4
1453,2217770,Gabrielle Vitollo,0.0,0,Art,N/A,0
1454,2218065,Ferdinand Bubacz,5.0,2,German,100,3.5
1455,2218244,Luke Geldermans,5.0,3,Economics,100,3.7
1456,2219253,Rosemary Fitzgerald,1.0,1,Marketing,0,5
1457,2193241,Jane Anderson,0.0,0,Anthropology,N/A,0
1458,2193649,Gina Konstantopoulos,5.0,3,Humanities,100,2
1459,2193761,Robert McDowall,4.0,2,Economics,100,3
1460,2193772,Eldritch Priest,3.8,5,Music,80,2.6
1461,2193930,Romeo Kumar,5.0,2,Computer Science,100,1
1462,2194093,Joel Rozen,4.4,24,Liberal Studies,88,3.6
1463,2194123,Milena Zhivotovskaya,0.0,0,Music,N/A,0
1464,2194127,Abraham Rubenstein,0.0,0,Computer Science,N/A,0
1465,2220491,Nizan Packin,0.0,0,Communication,N/A,0
1466,2220588,Terry Fox,0.0,0,Writing,N/A,0
1467,2220943,Jason Hollander,5.0,1,Communication,100,2
1468,2221751,Seyi Adebanjo,2.0,1,Cultural Studies,0,5
1469,2222402,Denise Frazier,3.0,2,Writing,50,3
1470,2223499,Joshua Jahani,0.0,0,Business,N/A,0
1471,2223607,Madeleine Stein,4.2,9,English,78,3.5
1472,2225213,Chuck Schaeffer,0.0,0,Psychology,N/A,0
1473,2142981,Sebastian Calderon,5.0,4,Latin American Studies,100,3.8
1474,2147409,Antoine Cerfon,4.7,8,Mathematics,100,4
1475,2148494,So-Young Park,0.0,0,Social Work,N/A,0
1476,2149809,Alexander Worsnip,5.0,1,Philosophy,100,4
1477,2149954,Brett Peterson,4.0,22,Computer Science,82,3.4
1478,2150027,David Parsons,0.0,0,History,N/A,0
1479,2230589,Peter Bather,0.0,0,Marketing,N/A,0
1480,2230716,Amanda Lesar,0.0,0,Physics,N/A,0
1481,2230841,Rebecca Goyette,0.0,0,Women's Studies,N/A,0
1482,2233444,Brian Schmidt,0.0,0,Dental,N/A,0
1483,2233641,Myisha Priest,5.0,2,Cultural Studies,100,3
1484,2233681,Aileen Christensen,4.0,1,French,100,4
1485,2233966,Alison Okuda,0.0,0,African Studies,N/A,0
1486,2234070,Dave Hardy,5.0,1,Fine Arts,100,3
1487,2161698,Bamidele Adedoyin,0.0,0,Film Television,N/A,0
1488,2240319,Frank Pignatosi,5.0,3,Education,100,2.3
1489,2240338,Christine Ghattas,0.0,0,Microbiology,N/A,0
1490,2240403,Mary Corman,0.0,0,Art,N/A,0
1491,2241470,William van Roden,5.0,1,Art Design,100,3
1492,2241592,Anne Zissu,1.8,5,Economics,0,4.2
1493,2241622,Gregory Kubitz,5.0,2,Economics,100,2
1494,2242631,Colin Dekeersgieter,4.5,2,English,100,3
1495,2242827,Christopher Goutman,4.9,10,Film Television,100,3.3
1496,2168327,Hye Kim,4.0,2,Social Work,50,3.5
1497,2171613,Hana Huntova,0.0,0,Marketing,N/A,0
1498,2172421,Elon Gaffin-Cahn,0.0,0,Psychology,N/A,0
1499,2248775,Annette Martin,0.0,0,Philosophy,N/A,0
1500,2248859,Cheraine Scott,0.0,0,Communication,N/A,0
1501,2249488,Perla Masi,5.0,1,Spanish,100,3
1502,2250322,Justin Kruger,5.0,1,Psychology,100,4
1503,2250670,Dan Sanes,2.5,2,Neurological Sciences,0,5
1504,2250699,Robert Berger,0.0,0,Social Work,N/A,0
1505,2250781,Philipp Teriete,5.0,1,Music Performance,100,1
1506,2251169,Robert Dry,5.0,2,International Relations,100,3
1507,2178265,Susan Cater,0.0,0,Sociology,N/A,0
1508,2178395,Kilian Walsh,5.0,3,Physics,100,1
1509,2179043,Dmitry Zakharov,3.3,10,Mathematics,50,4
1510,2179251,Murat Altun,3.7,3,Anthropology,67,1.7
1511,2179372,Shawn Amsler,4.7,9,Real Estate,100,2.6
1512,2179653,Brandon Woolf,4.8,5,English,84,4
1513,2179690,Devin Thomas,5.0,1,Literature,100,3
1514,2179939,Joan Malczewski,3.0,5,Teaching Learning,20,4
1515,2186302,James Peck,4.0,1,History,100,2
1516,2186702,Robert Johnson,2.0,1,Sociology,0,4
1517,2186755,Nicole Zeftel,5.0,1,Interdisciplinary Studies,100,3
1518,2187412,Chanda Carey,0.0,0,Performing Arts,N/A,0
1519,2187563,Yolanda Cuomo,0.0,0,Photography,N/A,0
1520,2190010,Michael Salvati,0.0,0,Physics,N/A,0
1521,2190253,Jasper Lauderdale,5.0,1,Cinema,100,2
1522,2190624,Sonali McDermid,4.3,9,Environmental Science,78,3.8
1523,2259824,Phillip Mahoney,0.0,0,Writing,N/A,0
1524,2260125,Dylan McKenzie,1.0,1,Digital Arts,0,4
1525,2260151,Proscovia Nabunya,2.0,1,Social Work,0,5
1526,2260321,Jessica Modi,5.0,1,English,100,3
1527,2262216,Linda Bederman,5.0,1,Social Work,100,3
1528,2262396,Gloria Coruzzi,4.0,3,Biology,100,2
1529,2263495,Thomas Brambor,1.8,4,Political Science,25,4.3
1530,2263654,Evan Anthony,5.0,1,Film Television,100,2
1531,2247929,Rachel Fish,1.0,1,Teaching Learning,0,5
1532,2252185,Ryan Harper,0.0,0,Religious Studies,N/A,0
1533,2252479,Milton Laufer,4.0,1,Spanish,100,2
1534,2252607,Hillary Morin,5.0,1,Psychology,100,2
1535,2252828,Juliana Freire,0.0,0,Engineering,N/A,0
1536,2252832,Laura McTighe,0.0,0,Religious Studies,N/A,0
1537,2252857,Meixia Ruderman,2.0,1,Economics,0,5
1538,2252976,Rustem Altinay,3.0,1,Writing,0,4
1539,2253325,June Hee Kwon,4.0,1,East Asian Studies,100,3
1540,2253812,Lisa Hartung,3.7,3,Mathematics,34,3.7
1541,2254351,Kathryn Franks,4.3,4,Environmental Science,75,2.5
1542,2254411,Marie-Luise Goldmann,5.0,1,German,100,1
1543,2254474,Amy Belfi,4.0,3,Psychology,67,2.3
1544,2254537,Jiang Jin,1.0,3,History,0,2
1545,2254881,Max Blechman,5.0,6,Philosophy,100,3.2
1546,2255308,Eric Kohn,3.0,1,Film Television,0,2
1547,2255904,Tyler Harper,5.0,5,Literature,100,2
1548,2256000,Mazalit Haim,3.7,3,Hebrew,75,3.3
1549,2257350,Charlotte Mccullagh,4.8,8,Social Work,100,2.8
1550,2258466,Kimberly Hudson,5.0,2,Social Work,100,3
1551,2258484,Dwight Ponozzo,0.0,0,Social Work,N/A,0
1552,2259048,Michael Schumacher,2.3,3,Art Studio,34,4.3
1553,2259163,Donna Walker-Kuhne,1.0,1,Music Performance,0,4
1554,2259238,Ian VanderMeulen,2.0,2,Religious Studies,0,4.5
1555,2214488,Kobi Wu,5.0,1,Business,100,3
1556,2214918,Jing Wang,3.8,6,East Asian Studies,67,3.2
1557,2215326,Celia Campbell,4.3,3,Classics,67,3.3
1558,2216056,Michael Netta,5.0,2,Real Estate,100,3
1559,2216399,Arthur Spirling,3.8,23,Political Science,70,3.9
1560,2289094,Eric Osborne,0.0,0,Economics,N/A,0
1561,2289638,Blevin Shelnutt,5.0,2,English,100,3.5
1562,2289907,Ray Romani,0.0,0,Real Estate,N/A,0
1563,2290309,Carina Bauman,4.0,1,Linguistics,100,1
1564,2290486,Rosa Vento,5.0,1,Music Performance,100,3
1565,2291522,Lee Sean Huang,4.5,8,Computer Science,88,2.2
1566,2291708,Richard Perello,4.0,1,Film amp Television,100,1
1567,2291712,Melissa Phruksachart,4.0,1,Cinema,100,4
1568,2291713,William Simon,3.0,1,Cinema,100,2
1569,2293226,Grid Rroji,1.5,2,International Relations,0,2.5
1570,2295145,Eero Simoncelli,5.0,1,Psychology,100,4
1571,2296256,Katie Whitehead,0.0,0,Physics,N/A,0
1572,2296258,Stan Zochowski,0.0,0,Physics,N/A,0
1573,2296259,Ayesha Ahmad,1.0,1,Environmental Public Health,0,4
1574,2296262,Alan Powers,0.0,0,Cultural Studies,N/A,0
1575,2296264,Deborah Cherry,3.0,1,Cultural Studies,0,5
1576,2296836,Feng-Mei Heberer,4.2,5,Cinema,80,3.6
1577,2298362,Linda Lombardi,0.0,0,Health Care Administration,N/A,0
1578,2298997,Cristobal Lehyt,0.0,0,Art,N/A,0
1579,2300405,Thomas Kennon,0.0,0,Marketing,N/A,0
1580,2300574,Grazia Giannelli,5.0,2,Italian,100,2
1581,2301446,Angelo Nikolopoulos,5.0,2,Writing,100,2.5
1582,2301862,Ruojon Huang,1.4,5,Mathematics,0,4.6
1583,2302622,Logan Chariker,3.5,7,Mathematics,58,3.6
1584,2303160,Clairette Atri,4.7,3,Spanish,100,2.3
1585,2303314,Jigarkumar Patel,5.0,4,Liberal Arts amp Sciences,100,2
1586,2303694,Irina Belodedova,0.0,0,Russian Studies,N/A,0
1587,2303998,Sophia Kleshchuk,0.0,0,Biochemistry,N/A,0
1588,2305268,Ned Liddell,0.0,0,Marketing,N/A,0
1589,2306167,Iddo Drori,3.0,28,Data Science,54,3.5
1590,2306405,Susan Davies,2.0,1,Writing,50,3
1591,2306641,Jeannine Fletcher,5.0,1,Occupational Therapy,100,2
1592,2284290,Joan Bruna,2.3,3,Mathematics,0,4.7
1593,2284435,Isabel Hofmeyr,5.0,5,English,100,1.6
1594,2284749,Elsa Lee,5.0,3,Psychology,100,3.3
1595,2286218,Jin-Han Xie,2.4,7,Mathematics,43,3.4
1596,2286396,Jonathan Haas,1.0,1,Music Performance,0,4
1597,2287244,Calloway Scott,5.0,1,Classics,100,4
1598,2288029,Paul Wimmer,3.7,3,Foreign Languages,67,3.7
1599,2288364,Isabella Portilla,5.0,3,Spanish,100,3
1600,2310770,Jessie Munton,0.0,0,Philosophy,N/A,0
1601,2315989,Cynthia McCallister,2.0,1,Teaching amp Learning,0,1
1602,2317124,Max Wixom,1.5,2,Film & Television,0,4.5
1603,2317406,Ryan Ouimet,5.0,2,Writing,100,1.5
1604,2317421,David Samuels,5.0,1,Humanities,100,4
1605,2317441,Kathleen Myrick,0.0,0,Performing Arts,N/A,0
1606,2317608,Kimberley Johnson,5.0,1,Sociology,100,3
1607,2317657,Allison Hershberger,5.0,1,Theater,100,5
1608,2317726,Alisha Ali,5.0,2,Psychology,100,3
1609,2318278,Emily Martin,0.0,0,Music,N/A,0
1610,2319325,Barron Lerner,5.0,1,History,100,2
1611,2319678,Lauren Fritz,0.0,0,Film amp Television,100,0
1612,2320019,Claire Bubb,4.1,7,Classics,58,2.8
1613,2320609,Robin Donath,0.0,0,Social Work,N/A,0
1614,2321498,Priyanka Suresh,5.0,1,Computer Science,100,5
1615,2321972,Corey Sullivan,5.0,20,Theater,100,3.8
1616,2327782,Nguyen Thang,2.0,10,Mathematics,40,4.1
1617,2327832,Farah Dih,5.0,2,Spanish,100,2.5
1618,2327990,Luba Ashurov,0.0,0,Professional Programs,N/A,0
1619,2328090,Gregory Murphy,3.0,1,Psychology,0,4
1620,2328266,Benjamin Kamine,0.0,0,Art,N/A,0
1621,2328270,Stephen DiMenna,0.0,0,Theater,N/A,0
1622,2328374,Alex Reyes,1.0,1,Neurological Sciences,0,5
1623,2328441,John Zhang,3.0,1,Computer Science,100,5
1624,2246514,Dan Charnas,3.0,3,Music,34,4.3
1625,2249316,Dongmin Kim,5.0,4,East Asian Studies,100,2
1626,2310527,Sophia Wu,0.0,0,Arts amp Sciences,N/A,0
1627,2310593,Sophia Wu,5.0,1,Psychology,100,3
1628,2318696,Andrea Vazzana,3.7,3,Psychology,67,4
1629,2322988,Jason Candler,5.0,1,Film amp Television,100,4
1630,2323632,Antonio Monda,3.0,2,Film amp Television,100,1
1631,2323803,Alec Marantz,1.0,1,Linguistics,0,2
1632,2325387,Madhura Joglekar,4.6,5,Mathematics,100,2.8
1633,2325515,Tony Haouam,5.0,5,French,100,3.8
1634,2259711,Gleb Pogudin,2.6,15,Computer Science,40,4.5
1635,2259763,Elaine Freedgood,3.0,1,Philosophy,0,3
1636,2348520,Andrea Geurin,5.0,1,Management,100,3
1637,2349138,Corey McCorkle,5.0,1,Art History,100,3
1638,2349318,Ilker Aslantepe,0.0,0,Liberal Studies,N/A,0
1639,2352727,Maria Robles-Gila,5.0,2,Spanish,100,3
1640,2353119,Besa Bauta,0.0,0,Social Work,N/A,0
1641,2353884,Nirupama Rao,0.0,0,Public Policy,N/A,0
1642,2354601,Kavita Tahilani,0.0,0,Psychology,N/A,0
1643,2355551,Kristoffer Diaz,5.0,1,Theater,100,2
1644,2265566,John Martin,0.0,0,Film Television,N/A,0
1645,2265782,Sherry Camhy,5.0,1,Film Television,100,1
1646,2266748,Cherry Yao,3.3,4,Economics,75,3.2
1647,2267081,Arden Koehler,5.0,2,Philosophy,100,3.5
1648,2267700,Leonardo Trasande,0.0,0,Environmental Public Health,N/A,0
1649,2268112,Luis Cueto,4.0,2,Spanish,50,3.5
1650,2268810,Chad Davidson,2.7,3,Film Television,34,4.3
1651,2269120,Cristian Fuenzalida,5.0,5,Economics,100,3.8
1652,2269208,Mimi Zhou,0.0,0,French,N/A,0
1653,2269209,Joseph Johnson,0.0,0,French,N/A,0
1654,2269303,Lawrence Yang,0.0,0,Psychology,N/A,0
1655,2271005,Steven Thrasher,1.0,1,Cultural Studies,0,5
1656,2271342,Saumya Tripathi,3.7,14,Social Work,67,3.3
1657,2271350,Michael Williams,5.0,1,International Relations,100,3
1658,2273573,Christopher Wood,4.0,1,French,0,5
1659,2274397,Kenneth Friedman,5.0,1,Film Television,100,2
1660,2339373,Dominik Stuerzer,1.0,1,Mathematics,0,5
1661,2339979,Ryan Servino,5.0,1,Real Estate,100,4
1662,2341108,Mark Stambler,4.0,1,Physics,100,4
1663,2342067,Martin Cooper,4.0,1,Psychology,100,4
1664,2342112,Lauren Thomas,2.0,1,Nutrition amp Foods,0,2
1665,2342113,Samira Jafour,4.0,1,French,100,2
1666,2343463,Monica Lewin,4.9,19,Psychology,100,2.9
1667,2343608,Karima Clayton,5.0,1,Psychology,100,4
1668,2343884,Catherine Hartley,2.0,3,Psychology,0,4
1669,2344750,Marco Muzio,5.0,1,Physics,100,3
1670,2345382,Smruti Pushalkar,0.0,0,Microbiology,N/A,0
1671,2345484,Leila Wallach,5.0,1,Psychology,100,3
1672,2345837,Emily Cole,4.0,1,English,100,3
1673,2346071,Dino Sossi,4.0,1,Data Science,100,2
1674,2346321,Ellen Noonan,5.0,1,History,100,3
1675,2346440,Dilip Abreu,4.0,2,Economics,50,4.5
1676,2288752,Thomas Leble,1.9,9,Mathematics,23,4.1
1677,2288909,Joshua Ruderman,4.8,5,Physics,100,3
1678,2289076,Wendy Lee,4.0,4,English,80,3
1679,2290271,Yoram Greener,1.0,1,Marketing,0,5
1680,2377289,Leszek Wojcik,0.0,0,Music,N/A,0
1681,2377526,Amy Catalinac,3.5,2,Political Science,67,4
1682,2377633,Dario Diofebi,5.0,3,Writing,100,2.7
1683,2377651,Amy DiBernardo,5.0,1,Psychology,100,4
1684,2377764,Jerome Hairston,5.0,1,Writing,100,3
1685,2378277,Zachary Wolff,3.9,8,Photography,63,3.8
1686,2378507,Ethan Berlin,0.0,0,Film & Television,N/A,0
1687,2378971,Cort Engelken,0.0,0,Social Work,N/A,0
1688,2360787,Vechembre Gregoire,0.0,0,Mathematics,N/A,0
1689,2362535,Simon Fortin,5.0,1,Theater,100,3
1690,2362851,Thomas Crow,2.7,3,Art History,34,4
1691,2363456,Juan Aguirre,3.7,7,Literature,72,3.4
1692,2363519,Ada Petiwala,0.0,0,Middle Eastern Studies,N/A,0
1693,2363573,Sarah Kay,0.0,0,French Studies,N/A,0
1694,2363637,Chase Madar,4.0,1,Interdisciplinary Studies,100,3
1695,2363675,Amanda Hickok,0.0,0,Writing,N/A,0
1696,2364012,Nina Boyarchenko,2.0,1,Economics,0,4
1697,2364105,Efraiacuten Rozas,0.0,0,Music,N/A,0
1698,2364507,Lindner Thomas,0.0,0,Finance,N/A,0
1699,2364580,Meryle Weinstein,0.0,0,Education,N/A,0
1700,2364645,Eric Hundman,4.3,3,Social Science,67,3.3
1701,2364758,Alfonso Gonzales,0.0,0,Foreign Languages,N/A,0
1702,2365669,Robert Lowry,4.0,2,Film amp Television,100,2.5
1703,2366290,Scott Bankert,4.0,2,Art,50,1.5
1704,2307052,Ivo Slosarcik,5.0,1,Political Science,100,2
1705,2307054,Anthony Ackerman,5.0,1,Music,100,3
1706,2307056,Muriel Anton,3.0,2,Marketing,100,3
1707,2307066,Richard Muller,4.0,1,Literature,100,3
1708,2307539,Hadas Kotek,2.0,1,Linguistics,0,4
1709,2310504,Nan Cao,1.0,1,Computer Science,0,4
1710,2374917,Cathy Kaufman,0.0,0,Nutrition amp Foods,N/A,0
1711,2376091,Dima Saab,3.0,2,Middle Eastern Studies,50,3.5
1712,2376309,Calina Copos,1.8,10,Mathematics,10,4.3
1713,2376466,Tom Carew,5.0,1,Neurological Sciences,100,4
1714,2376984,Jennifer Bruno,0.0,0,Communication,N/A,0
1715,2377217,Deborah Pellegrino,5.0,1,Italian,100,3
1716,2326379,Kevin Coffey,3.0,1,Philosophy,0,3
1717,2326642,Robert Young,5.0,1,Mathematics,100,2
1718,2326953,Jihun Kim,1.5,2,Liberal Studies,0,3.5
1719,2327384,Tom Collins,0.0,0,Philosophy,N/A,0
1720,2419151,Alison Kaufman,0.0,0,Film amp Television,N/A,0
1721,2419290,Rhoda Berenson,2.5,2,Liberal Arts amp Sciences,50,4
1722,2419297,John Frank,4.5,2,Psychology,100,2.5
1723,2419662,Daniel Pulick,3.5,2,Writing,50,4.5
1724,2420374,Kevin Nelson,0.0,0,Computer Science,N/A,0
1725,2420423,Lucia Carballo,0.0,0,International Relations,N/A,0
